X,Y,MAPSOURCE,SOURCEDATE,EDITDATE,MAPMETHOD,QUADNAME,UNITNAME,COUNTY,STATE,X_COORD,Y_COORD,LAT,LON,WATERSHED,STREAMNAME,ELEVATION,YEAR,NOTES,COORD_UNITS,COORD_SYSTEM,DATUM,UTM_ZONE,MANAGEMENTZONE,PARKDISTRICT,CREATEDATE,UNITCODE,VEG_CLASS,LANDFORM,GlobalID,LOC_NAME,LOC_ID,TRAIL,ROAD,VALID_RESULT,DDMLat,DDMLon,DMSLat,DMSLon,Carto_Type,FEATURE_ID,MTFCC,IMARS_NAME,IMARS_ID,RVP_NAME,PUBLICDISPLAY,DATAACCESS,REGIONCODE,CREATEUSER,EDITUSER,XYACCURACY,ZACCURACY,OBJECTID
-83.74555728,35.46979016,,,2020-04-13T04:50:42.955Z,Derived/Calculated,TUSKEEGEE,Great Smoky Mountians National Park,Swain,North Carolina,250872.66,3928607.46,35.46978333,-83.74555316,Hazel Creek,,3159.015381,,,m,UTM,NAD83,17,,Deep Creek District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",cad007d4-990d-48bf-8724-17df5d5dbade,Big Butte,,Lakeshore Trail,Lakeview Drive West,Certified,35° 28.187' N,83° 44.733' W,"35° 28' 11.220"" N","83° 44' 43.991"" W",Summit,1019124,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,181
-83.62939993,35.48801771,,,2020-04-13T04:50:42.955Z,Derived/Calculated,TUSKEEGEE,Great Smoky Mountians National Park,Swain,North Carolina,261468.99,3930342.53,35.48801087,-83.62939584,Lower Fontana Lake-Little Tennessee River,,5177,,,m,UTM,NAD83,17,,Deep Creek District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Upper slopes, mesas",f327ad83-7645-4d8c-99a9-81f48716b76a,Welch Bald,,Cold Spring Gap Trail,Lakeview Drive East Parking #4,Certified,35° 29.281' N,83° 37.764' W,"35° 29' 16.839"" N","83° 37' 45.825"" W",Summit,996931,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,182
-84.00125564,35.51441468,,,2020-04-13T04:50:42.955Z,Derived/Calculated,TALLASSEE,Great Smoky Mountians National Park,Blount,Tennessee,227815.02,3934234.74,35.51440785,-84.00125145,Chilhowee Lake,,1424.804689,,,m,UTM,NAD83,17,,Cades Cove District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Upper slopes, mesas",58982f89-3441-4229-af46-4f8e6df92194,Lakey Woods Knob,,Hannah Mountain Trail,Foothills Parkway Section 8h,Certified,35° 30.864' N,84° 0.075' W,"35° 30' 51.868"" N","84° 0' 4.505"" W",Summit,1290537,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,183
-83.60776339,35.48553269,,,2020-04-13T04:50:42.955Z,Derived/Calculated,NOLAND CREEK,Great Smoky Mountians National Park,Swain,North Carolina,263424.95,3930014.71,35.48552586,-83.60775931,Forney Creek,Hogpen Branch,4354.344238,,,m,UTM,NAD83,17,,Deep Creek District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",f0bbd444-1ca7-4ab7-b9e2-241f80343917,Bee Knob,,Bear Creek Trail,Lakeview Drive East Parking #4,Certified,35° 29.132' N,83° 36.466' W,"35° 29' 7.893"" N","83° 36' 27.934"" W",Summit,1019043,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,184
-83.5729857,35.46455273,,,2020-04-13T04:50:42.955Z,Derived/Calculated,NOLAND CREEK,Great Smoky Mountians National Park,Swain,North Carolina,266519.97,3927604.28,35.4645459,-83.57298163,Fontana Lake-Tuckasegee River,,2992.795898,,,m,UTM,NAD83,17,,Deep Creek District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",fc52ec66-a4fd-4851-a539-99deb1368008,Pilot Knob,,Lakeshore Trail,Lakeview Drive East Parking #4,Certified,35° 27.873' N,83° 34.379' W,"35° 27' 52.365"" N","83° 34' 22.734"" W",Summit,1021898,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,185
-83.77271371,35.71660473,,,2020-04-13T04:50:42.955Z,Derived/Calculated,KINZEL SPRINGS,Great Smoky Mountians National Park,Blount,Tennessee,249179.8,3956060.29,35.71659785,-83.77270957,Little River-Hesse Creek,,1756.498657,,,m,UTM,NAD83,17,,Cades Cove District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,U-shaped valleys,39ed4608-1d7f-44f1-8951-12a38bed7ceb,Bates Mountain,,Chestnut Top Trail,Foothills Parkway Access Road A,Certified,35° 43.022' N,83° 45.967' W,"35° 43' 1.321"" N","83° 45' 57.997"" W",Summit,1304992,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,186
-83.76412863,35.63110877,,,2020-04-13T04:50:42.955Z,Derived/Calculated,KINZEL SPRINGS,Great Smoky Mountians National Park,Blount,Tennessee,249689.52,3946552.57,35.63110191,-83.7641245,Little River-Hesse Creek,,3014.779785,,,m,UTM,NAD83,17,,Cades Cove District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",9db7ed05-0c52-4a33-a4d5-cbe3d0755e98,Scott Mountain,,Scott Mountain Trail,Laurel Creek Road,Certified,35° 37.866' N,83° 45.847' W,"35° 37' 51.967"" N","83° 45' 50.848"" W",Summit,1300959,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,187
-83.7908111,35.62833971,,,2020-04-13T04:50:42.955Z,Derived/Calculated,KINZEL SPRINGS,Great Smoky Mountians National Park,Blount,Tennessee,247263.9,3946313.65,35.62833285,-83.79080695,Abrams Creek Upper,Marthas Branch,3552.320557,,,m,UTM,NAD83,17,,Cades Cove District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Upper slopes, mesas",83439c71-a4a7-481f-b8af-f34a8ed76beb,Double Mountain,,Indian Grave Gap Trail,Rich Mountain Road,Certified,35° 37.700' N,83° 47.448' W,"35° 37' 41.998"" N","83° 47' 26.905"" W",Summit,1282694,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,188
-83.78519148,35.6287362,,,2020-04-13T04:50:42.955Z,Derived/Calculated,KINZEL SPRINGS,Great Smoky Mountians National Park,Blount,Tennessee,247774.19,3946343.2,35.62872934,-83.78518734,Little River-Hesse Creek,,3701,,,m,UTM,NAD83,17,,Cades Cove District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",950e3a70-a436-4463-86b6-dcc97b73deb7,Cerulean Knob,,Indian Grave Gap Trail,Rich Mountain Road,Certified,35° 37.724' N,83° 47.111' W,"35° 37' 43.426"" N","83° 47' 6.674"" W",Summit,1652471,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,189
-83.81663631,35.62628405,,,2020-04-13T04:50:42.955Z,Derived/Calculated,KINZEL SPRINGS,Great Smoky Mountians National Park,Blount,Tennessee,244918.02,3946152.31,35.62627719,-83.81663216,Abrams Creek Upper,,2886.37085,,,m,UTM,NAD83,17,,Cades Cove District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",1fec94a2-5f9c-4426-bf33-96fefddb82d4,Cades Cove Mountain,,Indian Grave Gap Trail,Rich Mountain Road,Certified,35° 37.577' N,83° 48.998' W,"35° 37' 34.598"" N","83° 48' 59.876"" W",Summit,1279278,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,190
-83.85202255,35.63942164,,,2020-04-13T04:50:42.955Z,Derived/Calculated,KINZEL SPRINGS,Great Smoky Mountians National Park,Blount,Tennessee,241754.8,3947702.4,35.63941479,-83.85201839,Little River-Hesse Creek,,2223.842041,,,m,UTM,NAD83,17,,Cades Cove District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Upper slopes, mesas",59e97a6c-5c53-4824-a484-0c3f0e753ad6,Short Mountain,,Beard Cane Trail,Rich Mountain Road,Certified,35° 38.378' N,83° 51.124' W,"35° 38' 22.657"" N","83° 51' 7.426"" W",Summit,1270208,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,191
-83.6209822,35.49966798,,,2020-04-13T04:50:42.955Z,Derived/Calculated,NOLAND CREEK,Great Smoky Mountians National Park,Swain,North Carolina,262267.15,3931614.72,35.49966115,-83.62097812,Hazel Creek,,5177,,,m,UTM,NAD83,17,,Deep Creek District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",a4b89386-cd87-49c1-849b-32fcd8e943a2,High Rocks,,High Rocks Trail,Lakeview Drive East Parking #4,Certified,35° 29.980' N,83° 37.259' W,"35° 29' 58.780"" N","83° 37' 15.521"" W",Summit,1012048,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,192
-83.43662952,35.60558059,,,2020-04-13T04:50:42.955Z,Derived/Calculated,CLINGMANS DOME,Great Smoky Mountians National Park,Swain,North Carolina,279282.8,3942935.63,35.60557372,-83.43662548,Upper Oconaluftee River,Beech Flats Prong,5214,,,m,UTM,NAD83,17,,Oconaluftee District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",cf125993-8e1f-46c8-9318-f9a57fa35cf5,Mount Weaver,,Beech Flats Quiet Walkway,Newfound Gap Road South,Certified,35° 36.334' N,83° 26.198' W,"35° 36' 20.065"" N","83° 26' 11.852"" W",Summit,1004642,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,193
-83.5059694,35.56224233,,,2020-04-13T04:50:42.955Z,Derived/Calculated,SILERS BALD,Great Smoky Mountians National Park,Swain,North Carolina,272878.05,3938285.48,35.56223548,-83.50596534,Forney Creek,Steeltrap Creek,6575.2,,"GRSM Website 6580 ft, ",m,UTM,NAD83,17,,Deep Creek District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",e4ed49a8-d506-4183-af39-1188cfd5cacf,Mount Buckley,,Appalachian Trail,Clingmans Dome Access Road,Certified,35° 33.734' N,83° 30.358' W,"35° 33' 44.048"" N","83° 30' 21.475"" W",Summit,1019383,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,194
-83.44664219,35.63944859,,,2020-04-13T04:50:42.955Z,Derived/Calculated,MOUNT LE CONTE,Great Smoky Mountians National Park,Sevier,Tennessee,278469.15,3946715.48,35.63944172,-83.44663815,West Prong Little Pigeon River Upper,,5346,,,m,UTM,NAD83,17,,Little River District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",24276b75-f716-4a47-bde9-a1c944ad8961,Peregrine Peak,,Alum Cave Trail,Alum Cave Bluffs Trailhead Parking,Certified,35° 38.367' N,83° 26.798' W,"35° 38' 21.990"" N","83° 26' 47.897"" W",Summit,1297181,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,195
-83.78349657,35.5502235,,,2020-04-13T04:50:42.955Z,Derived/Calculated,CADES COVE,Great Smoky Mountians National Park,Blount,Tennessee,247681.24,3937627.9,35.55021666,-83.78349243,Eagle Creek,,4751.458496,,,m,UTM,NAD83,17,,Cades Cove District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,,6d80dd2d-8b25-423f-a11c-970622735233,Little Bald,,,,Certified,35° 33.013' N,83° 47.010' W,"35° 33' 0.780"" N","83° 47' 0.573"" W",Summit,1004530,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,196
-83.85647347,35.52146752,,,2020-04-13T04:50:42.955Z,Derived/Calculated,CADES COVE,Great Smoky Mountians National Park,Blount,North Carolina,240971.72,3934626.9,35.52146068,-83.85646932,Abrams Creek Upper,,4775.134277,,,m,UTM,NAD83,17,,Deep Creek District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,,11eafdb2-2b4a-472e-ae61-8757d58e43fe,Gregorys Little Bald,,,,Certified,35° 31.293' N,83° 51.419' W,"35° 31' 17.609"" N","83° 51' 25.150"" W",Summit,1004529,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,197
-83.72075331,35.53147925,,,2020-04-13T04:50:42.955Z,Derived/Calculated,THUNDERHEAD MOUNTAIN,Great Smoky Mountians National Park,Swain,North Carolina,253312.77,3935389.28,35.53147241,-83.7207492,Hazel Creek,,4426.313477,,,m,UTM,NAD83,17,,Deep Creek District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,,ee331330-4fca-4a2c-96ef-cacb55ee7220,Cherry Knob,,,,Certified,35° 31.888' N,83° 43.245' W,"35° 31' 53.301"" N","83° 43' 14.697"" W",Summit,983083,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,198
-83.49076002,35.47141863,,,2020-04-13T04:50:42.955Z,Heads-up Digitized,BRYSON CITY,Great Smoky Mountians National Park,Swain,North Carolina,274002.17,3928174.51,35.47141179,-83.49075598,Fontana Lake-Tuckasegee River,,3444.177002,,,m,UTM,NAD83,17,,Deep Creek District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,,051049cd-b819-4207-8e4c-265492e31abe,Mine Mountain,,,,Certified,35° 28.285' N,83° 29.445' W,"35° 28' 17.082"" N","83° 29' 26.722"" W",Summit,1021487,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,201
-83.2143224,35.7667705,,,2020-04-13T04:50:42.955Z,Heads-up Digitized,HARTFORD,Great Smoky Mountians National Park,Cocke,Tennessee,299826.83,3960341.12,35.76676359,-83.21431842,Cosby Creek,,2104.137207,,,m,UTM,NAD83,17,,Cosby District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,,35043c45-3d26-4cc3-b517-c49a64c3079f,Wildcat Knob,,,,Certified,35° 46.006' N,83° 12.859' W,"35° 46' 0.349"" N","83° 12' 51.546"" W",Summit,1327388,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,202
